time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-29T10:03:55.728Z,-30.0677,-176.7846,10,4.5,mb,,185,1.273,0.22,us,us7000ghuu,2022-04-15T17:57:18.040Z,"Kermadec Islands region",earthquake,5.5,2,0.15,16,reviewed,us,us
2022-01-29T10:36:05.624Z,-29.8946,-177.0117,10,4.5,mb,,215,1.011,0.53,us,us7000ghuv,2022-04-15T17:57:19.040Z,"Kermadec Islands, New Zealand",earthquake,8.3,1.9,0.171,13,reviewed,us,us
2022-01-29T10:53:29.206Z,-29.6747,-176.8031,10,4.5,mb,,247,1.057,0.39,us,us7000ghuw,2022-04-15T17:57:19.040Z,"Kermadec Islands region",earthquake,10.2,2,0.18,12,reviewed,us,us
2022-01-29T11:12:12.514Z,-29.5398,-176.7879,10,4.6,mb,,148,1.026,0.32,us,us7000gg7c,2022-04-15T17:57:03.040Z,"Kermadec Islands region",earthquake,14,1.8,0.137,19,reviewed,us,us
2022-01-29T11:33:17.415Z,-29.2102,-176.7438,10,4.5,mb,,239,1.029,0.51,us,us7000ghuz,2022-04-15T17:57:19.040Z,"Kermadec Islands region",earthquake,11.1,2,0.145,15,reviewed,us,us
2022-01-29T11:43:49.020Z,-29.6121,-176.6764,10,4.5,mb,,112,1.139,0.7,us,us7000ghux,2022-04-15T17:57:19.040Z,"Kermadec Islands region",earthquake,4.6,1.9,0.144,18,reviewed,us,us
2022-01-29T12:59:18.699Z,-29.6339,-176.8001,10,4.6,mb,,84,1.045,0.44,us,us7000ghva,2022-04-15T17:57:19.040Z,"Kermadec Islands region",earthquake,10.5,1.9,0.126,28,reviewed,us,us
2022-01-29T13:26:37.702Z,-29.7531,-177.0552,10,4.5,mb,,93,0.898,1.11,us,us7000ghve,2022-04-15T17:57:19.040Z,"Kermadec Islands, New Zealand",earthquake,4.7,1.9,0.124,20,reviewed,us,us
2022-01-29T13:56:27.083Z,-29.6173,-176.7003,10,4.7,mb,,110,1.121,0.93,us,us7000ghv2,2022-04-15T17:57:19.040Z,"Kermadec Islands region",earthquake,3.7,1.9,0.123,20,reviewed,us,us
2022-01-29T14:09:05.031Z,-29.5325,-176.562,10,4.9,mb,,69,1.215,0.73,us,us7000gg88,2022-04-15T17:57:03.040Z,"Kermadec Islands region",earthquake,6.2,1.8,0.085,43,reviewed,us,us
2022-01-29T14:22:58.080Z,-29.9913,-176.2236,10,4.4,mb,,111,1.646,0.57,us,us7000ghv3,2022-04-15T17:57:19.040Z,"Kermadec Islands region",earthquake,9.4,1.7,0.121,20,reviewed,us,us
2022-01-29T14:25:57.883Z,-29.7108,-176.5734,10,4.5,mb,,113,1.256,0.89,us,us7000ghv4,2022-04-15T17:57:19.040Z,"Kermadec Islands region",earthquake,5.3,1.8,0.128,20,reviewed,us,us
2022-01-29T17:49:09.956Z,-29.711,-176.6905,10,4.5,mb,,199,1.161,1.16,us,us7000ghvb,2022-04-15T17:57:19.040Z,"Kermadec Islands region",earthquake,9.5,2,0.205,8,reviewed,us,us
2022-01-29T18:08:15.920Z,-23.9156,-179.6691,475.77,4.4,mb,,106,5.55,0.75,us,us7000ghvc,2022-04-15T17:57:19.040Z,"south of the Fiji Islands",earthquake,11.9,10.5,0.112,26,reviewed,us,us
2022-01-29T21:21:49.059Z,-20.6009,-175.5244,10,4.9,mb,,77,6.701,0.62,us,us7000ggae,2022-04-15T17:57:04.040Z,"68 km NNW of Nuku‘alofa, Tonga",earthquake,6.3,1.9,0.056,99,reviewed,us,us
2022-01-30T04:47:01.277Z,-33.0464,-179.6392,115.54,4.9,mb,,106,4.05,1.1,us,us7000ggc7,2022-04-15T17:57:04.040Z,"south of the Kermadec Islands",earthquake,9.4,6.4,0.136,19,reviewed,us,us
2022-01-30T05:08:20.279Z,-30.0533,-177.1517,10,4.3,mb,,221,1.034,0.68,us,us7000ghy8,2022-04-15T17:57:20.040Z,"Kermadec Islands, New Zealand",earthquake,10.8,2,0.16,12,reviewed,us,us
2022-01-30T05:56:56.357Z,-34.9993,-178.3485,10,4.1,mb,,207,3.72,0.54,us,us7000ghya,2022-04-15T17:57:20.040Z,"south of the Kermadec Islands",earthquake,11.4,1.9,0.198,11,reviewed,us,us
2022-01-30T06:03:22.485Z,-29.3256,-176.2484,10,4.2,mb,,259,1.461,0.26,us,us7000ghyb,2022-04-15T17:57:20.040Z,"Kermadec Islands region",earthquake,9.7,2,0.167,14,reviewed,us,us
2022-01-30T08:00:22.334Z,-18.5511,170.7613,199.12,4.1,mb,,265,4.595,0.37,us,us7000ghye,2022-04-15T17:57:20.040Z,"190 km NE of Isangel, Vanuatu",earthquake,7.8,13.1,0.166,11,reviewed,us,us
2022-01-30T08:03:19.680Z,-15.4728,167.5833,94.32,4.2,mb,,217,0.367,0.77,us,us7000ghyf,2022-04-15T17:57:20.040Z,"45 km E of Luganville, Vanuatu",earthquake,13.4,6.2,0.152,13,reviewed,us,us
2022-01-30T11:50:00.927Z,-29.7597,-176.7265,14.25,4.8,mb,,77,1.152,0.4,us,us7000ghyq,2022-04-15T17:57:21.040Z,"Kermadec Islands region",earthquake,8.9,5.3,0.116,23,reviewed,us,us
2022-01-30T11:56:25.088Z,-16.4928,-174.1476,147.28,4.6,mb,,81,3.437,0.97,us,us7000ghyl,2022-04-15T17:57:21.040Z,"70 km SSW of Hihifo, Tonga",earthquake,7.7,7.8,0.122,20,reviewed,us,us
2022-01-30T13:12:34.884Z,-17.403,-178.8448,551.72,4.4,mb,,75,2.978,0.52,us,us7000ghyn,2022-04-15T17:57:21.040Z,"208 km ENE of Levuka, Fiji",earthquake,9.7,7.4,0.105,28,reviewed,us,us
2022-01-30T14:48:28.312Z,-19.9901,-177.3826,543.68,4.6,mb,,123,4.864,0.65,us,us7000ggel,2022-04-15T17:57:05.040Z,"260 km WNW of Haveluloto, Tonga",earthquake,12.9,7.2,0.061,79,reviewed,us,us
2022-01-30T17:53:26.492Z,-20.7451,-175.0622,10,4.6,mb,,124,7.155,0.54,us,us7000ggih,2022-04-15T17:57:06.040Z,"42 km N of Kolonga, Tonga",earthquake,11.3,1.8,0.137,16,reviewed,us,us
2022-01-30T22:49:11.760Z,-18.2963,-177.9495,555.8,4.6,mb,,123,3.843,0.92,us,us7000ghyz,2022-04-15T17:57:21.040Z,"290 km E of Levuka, Fiji",earthquake,12.2,8.5,0.141,15,reviewed,us,us
